College_ID,IQ,Prev_Sem_Result,CGPA,Academic_Performance,Internship_Experience,Extra_Curricular_Score,Communication_Skills,Projects_Completed,Placement,Academic_Efficiency,Salary
CLG0015,118.0,8.74,8.88,7,1,5,5,0,0,100.60000000000001,0.0
CLG0054,102.0,5.94,5.75,2,0,2,8,2,0,67.7,0.0
CLG0014,109.0,5.79,6.13,8,1,8,10,5,0,72.2,0.0
CLG0079,101.0,6.18,6.38,2,0,1,7,3,0,73.89999999999999,0.0
CLG0082,73.0,6.83,6.66,1,1,2,8,5,0,73.89999999999999,0.0
CLG0076,87.0,8.97,9.3,10,0,8,2,2,0,101.7,0.0
CLG0026,110.0,8.69,8.68,2,0,5,10,4,1,97.8,402200.0
CLG0040,102.0,9.63,9.3,2,0,0,9,3,1,103.2,423000.0
CLG0018,117.0,5.29,4.87,7,0,1,6,3,0,60.400000000000006,0.0
CLG0026,106.0,5.06,5.26,1,0,6,6,0,0,63.199999999999996,0.0
CLG0018,85.0,8.5,8.87,3,0,5,6,5,0,97.19999999999999,0.0
CLG0001,88.0,6.4,6.71,5,0,0,1,1,0,75.89999999999999,0.0
CLG0016,101.0,6.67,6.83,7,0,9,7,1,0,78.39999999999999,0.0
CLG0021,65.0,7.73,7.37,6,0,1,2,0,0,80.2,0.0
CLG0072,125.0,5.51,5.1,8,0,5,2,4,0,63.5,0.0
CLG0066,106.0,8.21,8.06,1,1,5,5,4,0,91.2,0.0
CLG0083,118.0,6.63,6.98,7,0,5,6,1,0,81.60000000000001,0.0
CLG0093,76.0,8.16,8.62,9,0,8,1,2,0,93.79999999999998,0.0
CLG0094,118.0,9.17,8.91,7,0,1,1,0,0,100.89999999999999,0.0
CLG0003,133.0,5.86,6.12,6,1,9,1,2,0,74.5,0.0
CLG0008,80.0,9.65,9.72,9,1,9,7,0,0,105.2,0.0
CLG0099,111.0,7.65,7.18,4,1,10,1,0,0,82.89999999999999,0.0
CLG0018,100.0,9.61,9.65,10,0,8,9,1,0,106.5,0.0
CLG0090,76.0,6.04,6.35,6,1,8,3,1,0,71.1,0.0
CLG0025,107.0,8.02,7.8,6,0,9,10,5,0,88.7,0.0
CLG0072,112.0,7.02,7.42,10,0,8,2,2,0,85.4,0.0
CLG0018,90.0,8.87,8.61,3,0,8,6,4,0,95.1,0.0
CLG0024,117.0,8.03,7.61,7,0,2,2,3,0,87.80000000000001,0.0
CLG0069,74.0,7.47,7.13,1,0,9,5,5,0,78.7,0.0
CLG0026,77.0,9.56,9.9,8,1,8,5,2,0,106.7,0.0
CLG0074,102.0,6.89,6.81,8,1,9,9,0,0,78.3,0.0
CLG0011,100.0,6.1,6.4,8,0,8,4,3,0,74.0,0.0
CLG0004,89.0,8.04,8.07,9,1,2,8,3,1,89.60000000000001,467300.0
CLG0010,112.0,8.12,8.1,4,1,3,7,5,1,92.2,480000.0
CLG0012,107.0,7.2,7.51,6,1,3,7,3,0,85.8,0.0
CLG0074,112.0,7.43,7.35,7,0,3,1,5,0,84.7,0.0
CLG0012,98.0,9.8,10.1,2,0,6,6,3,0,110.8,0.0
CLG0005,109.0,8.66,8.26,6,1,4,6,5,0,93.5,0.0
CLG0091,93.0,5.55,5.69,8,0,6,10,5,0,66.2,0.0
CLG0097,130.0,6.06,6.26,4,0,5,8,3,1,75.6,315400.0
CLG0096,87.0,9.88,10.28,5,0,6,6,2,0,111.5,0.0
CLG0005,131.0,8.63,8.35,8,1,7,8,1,1,96.6,499500.0
CLG0023,100.0,9.58,9.68,3,1,5,6,1,0,106.8,0.0
CLG0056,79.0,6.52,6.45,6,1,8,8,0,0,72.4,0.0
CLG0088,120.0,8.71,8.59,1,0,3,5,4,1,97.9,403600.0
CLG0046,101.0,8.57,8.18,4,1,4,9,2,1,91.89999999999999,477700.0
CLG0002,112.0,6.47,6.1,6,1,8,4,3,0,72.2,0.0
CLG0094,118.0,7.75,8.09,3,1,8,6,1,0,92.7,0.0
CLG0074,105.0,8.14,8.39,1,0,1,2,0,0,94.4,0.0
CLG0001,91.0,7.41,7.29,6,0,1,3,3,0,82.0,0.0
CLG0013,114.0,9.14,9.47,3,0,8,4,0,0,106.10000000000001,0.0
CLG0060,100.0,9.16,8.74,8,0,5,3,3,0,97.4,0.0
CLG0036,110.0,9.25,9.37,7,0,7,7,5,0,104.69999999999999,0.0
CLG0062,67.0,9.02,9.39,7,1,7,9,3,1,100.60000000000001,509100.0
CLG0063,106.0,7.44,7.78,8,0,7,6,1,0,88.39999999999999,0.0
CLG0067,90.0,6.91,6.78,7,0,4,3,1,0,76.8,0.0
CLG0016,124.0,9.16,9.41,5,1,10,9,3,1,106.5,538400.0
CLG0078,109.0,7.45,7.38,10,0,10,1,1,0,84.7,0.0
CLG0040,103.0,6.23,6.57,8,1,9,5,2,0,76.0,0.0
CLG0048,107.0,7.54,7.57,8,0,3,10,3,0,86.4,0.0
CLG0046,85.0,5.71,5.97,8,1,2,10,1,0,68.19999999999999,0.0
CLG0005,124.0,8.46,8.04,10,0,3,5,0,0,92.8,0.0
CLG0025,129.0,6.68,6.77,6,1,7,2,0,0,80.6,0.0
CLG0038,105.0,6.3,6.35,2,1,3,5,0,0,74.0,0.0
CLG0054,123.0,9.78,9.89,8,0,7,1,4,1,111.2,457100.0
CLG0093,91.0,8.88,9.08,10,0,7,1,0,0,99.89999999999999,0.0
CLG0081,88.0,8.94,9.36,1,0,0,4,5,0,102.39999999999999,0.0
CLG0073,100.0,8.12,8.41,9,0,10,6,0,0,94.1,0.0
CLG0082,106.0,9.2,8.92,9,0,10,2,2,0,99.8,0.0
CLG0076,94.0,8.8,9.13,6,0,8,5,2,0,100.70000000000002,0.0
CLG0045,108.0,7.99,7.61,10,1,2,10,4,0,86.9,0.0
CLG0039,104.0,9.81,9.93,6,1,5,5,2,0,109.7,0.0
CLG0028,85.0,5.96,6.34,6,1,2,3,1,0,71.9,0.0
CLG0053,107.0,9.72,9.32,4,0,8,4,0,0,103.9,0.0
CLG0054,112.0,7.01,7.36,1,0,0,2,1,0,84.80000000000001,0.0
CLG0096,102.0,7.64,7.94,1,1,6,7,4,0,89.60000000000001,0.0
CLG0020,117.0,5.61,5.61,1,0,4,3,1,0,67.8,0.0
CLG0055,81.0,7.7,7.51,5,1,2,6,5,0,83.19999999999999,0.0
CLG0065,107.0,8.06,7.97,7,0,10,9,1,0,90.4,0.0
CLG0076,82.0,9.99,10.46,1,0,6,7,1,0,112.80000000000001,0.0
CLG0022,83.0,9.88,9.58,1,0,0,4,5,0,104.1,0.0
CLG0051,90.0,9.83,9.91,6,1,5,2,2,0,108.1,0.0
CLG0072,85.0,6.74,6.32,2,1,6,7,0,0,71.7,0.0
CLG0012,91.0,9.96,9.68,2,0,8,8,5,1,105.89999999999999,432700.0
CLG0059,96.0,7.28,7.54,7,0,8,3,1,0,85.0,0.0
CLG0054,112.0,9.26,9.06,9,0,6,7,3,1,101.80000000000001,418400.0
CLG0053,95.0,6.08,6.57,8,0,4,1,0,0,75.2,0.0
CLG0088,76.0,7.53,7.53,2,1,6,8,0,0,82.89999999999999,0.0
CLG0038,117.0,9.83,9.85,7,0,10,7,3,1,110.2,452500.0
CLG0092,87.0,9.74,9.28,5,0,0,6,4,0,101.5,0.0
CLG0012,99.0,8.42,8.88,10,0,6,3,4,0,98.70000000000002,0.0
CLG0095,106.0,8.99,8.66,4,0,9,4,0,0,97.19999999999999,0.0
CLG0092,102.0,5.88,5.92,10,0,3,8,2,0,69.4,0.0
CLG0073,116.0,8.61,8.51,4,0,1,1,5,1,96.69999999999999,398400.0
CLG0086,107.0,8.09,8.01,4,1,5,2,4,0,90.8,0.0
CLG0007,87.0,5.46,5.6,9,1,6,1,4,0,64.7,0.0
CLG0068,132.0,5.57,5.73,7,1,10,4,1,0,70.5,0.0
CLG0029,102.0,5.54,5.19,7,0,6,6,1,0,62.10000000000001,0.0
CLG0045,97.0,8.62,8.62,4,0,7,5,4,0,95.89999999999999,0.0
CLG0010,114.0,5.71,6.0,9,0,4,6,2,0,71.4,0.0
CLG0085,103.0,7.34,7.28,8,1,9,2,1,0,83.1,0.0
CLG0004,105.0,6.78,6.45,10,1,10,5,5,0,75.0,0.0
CLG0024,137.0,7.75,7.56,4,1,9,1,2,0,89.3,0.0
CLG0085,95.0,8.53,8.24,6,0,10,6,5,0,91.9,0.0
CLG0082,95.0,8.42,8.05,4,0,7,4,5,0,90.0,0.0
CLG0026,101.0,7.58,7.46,1,0,3,10,0,0,84.69999999999999,0.0
CLG0056,116.0,7.32,7.36,5,0,9,9,5,1,85.2,352400.0
CLG0072,77.0,6.99,6.56,10,1,0,3,5,0,73.3,0.0
CLG0023,70.0,9.31,9.41,3,1,7,3,2,0,101.1,0.0
CLG0009,91.0,6.65,7.14,1,0,3,9,1,0,80.49999999999999,0.0
CLG0025,75.0,6.3,6.76,2,0,4,4,5,0,75.1,0.0
CLG0100,93.0,8.72,9.05,2,1,3,7,3,0,99.8,0.0
CLG0032,107.0,6.8,6.57,8,0,6,10,2,0,76.4,0.0
CLG0007,86.0,9.23,8.75,4,0,9,2,4,0,96.1,0.0
CLG0097,78.0,6.64,6.97,3,0,2,1,5,0,77.5,0.0
CLG0059,101.0,8.51,8.07,4,0,1,10,5,1,90.8,373300.0
CLG0059,112.0,5.23,4.94,10,1,9,1,2,0,60.60000000000001,0.0
CLG0095,74.0,6.93,6.97,1,1,1,6,2,0,77.10000000000001,0.0
CLG0062,112.0,6.72,6.4,1,0,6,4,2,0,75.2,0.0
CLG0017,112.0,9.08,9.41,5,1,10,2,4,1,105.3,532400.0
CLG0035,114.0,9.84,10.12,7,1,9,7,5,1,112.6,561800.0
CLG0086,118.0,7.3,7.56,9,0,5,8,2,1,87.39999999999999,361400.0
CLG0058,133.0,9.12,9.44,7,0,1,7,3,1,107.69999999999999,444100.0
CLG0029,94.0,8.5,8.22,5,0,7,10,4,1,91.60000000000001,375800.0
CLG0063,101.0,9.84,10.07,3,0,5,9,3,1,110.8,453300.0
CLG0056,93.0,9.06,8.92,8,1,7,1,3,0,98.5,0.0
CLG0063,100.0,5.39,5.56,7,0,5,10,3,0,65.6,0.0
CLG0082,122.0,8.57,8.19,4,0,3,6,4,1,94.1,388600.0
CLG0047,79.0,7.68,7.89,1,0,7,8,1,0,86.8,0.0
CLG0074,87.0,5.08,5.55,3,1,3,9,4,0,64.2,0.0
CLG0015,120.0,6.26,5.8,8,0,5,8,2,1,70.0,292000.0
CLG0057,115.0,9.61,9.2,2,0,4,6,5,1,103.5,425500.0
CLG0007,94.0,9.63,9.25,9,0,3,8,3,1,101.9,417000.0
CLG0078,112.0,8.99,8.92,4,0,6,8,2,1,100.4,412800.0
CLG0090,105.0,9.91,9.7,7,0,7,1,3,0,107.5,0.0
CLG0018,122.0,9.03,9.34,10,1,5,8,3,1,105.60000000000001,534600.0
CLG0082,101.0,5.05,5.02,7,1,0,7,5,0,60.3,0.0
CLG0006,115.0,6.44,6.42,8,1,6,8,2,1,75.7,414300.0
CLG0043,139.0,5.15,5.37,7,0,3,8,0,0,67.60000000000001,0.0
CLG0089,108.0,5.47,5.33,4,0,1,10,3,0,64.1,0.0
CLG0057,100.0,6.09,5.94,7,0,2,10,5,0,69.4,0.0
CLG0041,110.0,7.52,7.78,5,0,9,6,0,0,88.8,0.0
CLG0076,94.0,9.24,9.52,10,0,3,9,4,1,104.6,427800.0
CLG0051,135.0,9.31,8.82,7,0,6,3,3,1,101.7,420300.0
CLG0061,102.0,8.08,7.72,3,0,8,10,3,0,87.4,0.0
CLG0094,95.0,9.64,9.35,10,0,9,1,5,0,103.0,0.0
CLG0019,87.0,7.5,7.35,7,0,10,9,4,0,82.2,0.0
CLG0021,116.0,9.45,9.24,7,1,5,10,2,1,104.0,527600.0
CLG0080,113.0,7.27,7.44,2,1,9,10,2,1,85.7,454100.0
CLG0035,92.0,6.39,6.72,8,0,4,2,0,0,76.4,0.0
CLG0071,108.0,9.58,9.27,7,0,8,3,4,0,103.49999999999999,0.0
CLG0054,77.0,6.94,7.0,9,1,7,4,3,0,77.7,0.0
CLG0083,102.0,7.52,7.39,4,1,7,8,0,0,84.1,0.0
CLG0026,106.0,6.64,6.65,9,0,7,9,2,0,77.1,0.0
CLG0041,125.0,8.31,8.43,1,0,7,3,3,1,96.8,399700.0
CLG0082,88.0,9.98,10.37,5,0,7,2,5,0,112.49999999999999,0.0
CLG0012,80.0,5.13,4.82,10,0,9,2,2,0,56.2,0.0
CLG0005,86.0,9.5,9.09,7,1,9,9,0,0,99.5,0.0
CLG0026,79.0,5.02,5.15,4,0,6,8,2,0,59.4,0.0
CLG0005,120.0,6.82,6.71,7,0,1,2,5,0,79.1,0.0
CLG0038,123.0,5.84,5.5,9,0,1,8,2,1,67.3,281500.0
CLG0082,104.0,8.79,8.41,5,1,10,4,4,0,94.5,0.0
CLG0006,118.0,5.25,5.31,5,0,4,6,5,0,64.89999999999999,0.0
CLG0001,102.0,7.77,7.57,2,0,5,5,0,0,85.9,0.0
CLG0075,98.0,6.47,6.97,5,1,8,5,3,0,79.5,0.0
CLG0080,95.0,5.67,5.58,8,0,0,10,2,0,65.3,0.0
CLG0090,95.0,8.86,8.57,4,1,10,10,2,1,95.2,490300.0
CLG0039,76.0,6.09,6.22,2,1,6,7,1,0,69.8,0.0
CLG0049,103.0,6.12,5.86,8,0,6,8,0,0,68.9,0.0
CLG0082,99.0,6.38,6.37,4,1,7,5,0,0,73.60000000000001,0.0
CLG0100,111.0,7.93,7.91,5,1,0,4,3,0,90.19999999999999,0.0
CLG0037,101.0,8.3,8.25,7,0,9,2,4,0,92.6,0.0
CLG0090,97.0,5.09,5.39,5,0,3,5,3,0,63.599999999999994,0.0
CLG0097,86.0,6.21,5.93,10,0,9,8,5,0,67.89999999999999,0.0
CLG0001,101.0,7.15,7.55,4,1,4,1,0,0,85.6,0.0
CLG0091,111.0,6.66,6.95,7,1,1,6,2,0,80.6,0.0
CLG0037,82.0,9.42,9.25,4,0,1,2,4,0,100.7,0.0
CLG0086,101.0,8.94,8.62,10,0,10,2,4,0,96.29999999999998,0.0
CLG0019,103.0,8.13,7.91,4,0,3,8,0,0,89.39999999999999,0.0
CLG0077,89.0,6.69,6.52,2,0,2,6,0,0,74.1,0.0
CLG0037,91.0,8.5,8.56,5,0,6,6,3,0,94.7,0.0
CLG0056,103.0,9.22,8.77,8,0,6,6,1,0,97.99999999999999,0.0
CLG0067,82.0,7.97,8.38,4,1,1,9,0,0,92.00000000000001,0.0
CLG0091,105.0,8.92,8.52,2,1,4,3,0,0,95.69999999999999,0.0
CLG0035,86.0,8.75,8.53,9,0,4,2,3,0,93.89999999999999,0.0
CLG0073,115.0,7.86,7.47,6,0,7,5,0,0,86.2,0.0
CLG0084,135.0,6.56,6.32,3,1,7,6,5,0,76.7,0.0
CLG0026,87.0,8.73,9.07,10,0,10,9,3,1,99.4,406300.0
CLG0046,108.0,6.03,6.15,5,1,3,9,5,0,72.3,0.0
CLG0035,89.0,8.9,8.63,6,0,9,2,0,0,95.20000000000002,0.0
CLG0085,115.0,9.02,9.39,9,1,0,9,2,1,105.4,533100.0
CLG0096,81.0,9.11,9.41,5,0,5,9,0,0,102.19999999999999,0.0
CLG0022,107.0,7.36,7.61,9,1,6,6,1,0,86.80000000000001,0.0
CLG0014,86.0,5.96,6.31,1,0,0,1,4,0,71.69999999999999,0.0
CLG0029,96.0,5.5,5.62,10,1,7,8,3,0,65.8,0.0
CLG0058,84.0,8.72,8.72,4,0,8,8,1,0,95.60000000000001,0.0
CLG0031,112.0,9.43,9.3,1,0,7,8,5,1,104.2,428000.0
CLG0017,87.0,8.25,7.97,2,1,2,8,3,0,88.4,0.0
CLG0023,108.0,5.72,5.78,2,1,8,10,1,0,68.60000000000001,0.0
CLG0059,94.0,9.67,10.06,10,0,9,5,3,0,110.00000000000001,0.0
CLG0036,98.0,9.95,10.04,5,1,2,2,5,0,110.19999999999999,0.0
CLG0089,102.0,7.17,7.59,1,0,3,9,3,0,86.10000000000001,0.0
CLG0082,88.0,7.97,7.83,10,1,5,6,5,0,87.1,0.0
CLG0059,103.0,8.89,9.09,3,1,6,3,4,0,101.2,0.0
CLG0080,122.0,8.68,8.83,6,1,7,1,0,0,100.5,0.0
CLG0002,88.0,9.84,10.01,1,1,6,5,3,0,108.89999999999999,0.0
CLG0090,117.0,5.57,5.72,1,0,2,4,3,0,68.89999999999999,0.0
CLG0098,122.0,7.9,7.62,3,0,10,4,5,0,88.4,0.0
CLG0012,87.0,8.46,8.1,9,0,10,9,4,1,89.7,367500.0
CLG0010,78.0,9.45,9.93,2,0,1,6,5,0,107.1,0.0
CLG0093,104.0,9.37,8.92,6,1,10,8,5,1,99.60000000000001,508800.0
CLG0002,91.0,9.89,9.86,3,0,1,9,3,1,107.69999999999999,439900.0
CLG0016,128.0,7.56,7.49,6,1,8,1,3,0,87.7,0.0
CLG0036,100.0,9.15,9.01,7,1,6,7,2,0,100.1,0.0
CLG0049,87.0,7.14,7.42,7,1,6,7,2,0,82.9,0.0
CLG0036,82.0,7.11,7.36,2,0,4,9,5,0,81.80000000000001,0.0
CLG0086,116.0,6.27,6.68,3,0,5,1,2,0,78.39999999999999,0.0
CLG0006,91.0,9.09,8.99,4,0,6,2,4,0,99.0,0.0
CLG0099,100.0,9.93,9.99,8,0,8,6,5,0,109.9,0.0
CLG0095,114.0,6.28,6.67,5,0,9,4,3,0,78.10000000000001,0.0
CLG0002,92.0,5.28,5.77,1,0,3,5,4,0,66.89999999999999,0.0
CLG0099,99.0,9.08,9.55,9,1,5,5,5,0,105.4,0.0
CLG0028,99.0,8.1,8.32,1,1,0,10,4,1,93.10000000000001,482300.0
CLG0007,110.0,9.8,9.44,2,0,6,1,1,0,105.39999999999999,0.0
CLG0021,108.0,6.26,5.78,7,0,3,1,0,0,68.60000000000001,0.0
CLG0062,96.0,5.36,5.69,3,1,1,7,1,0,66.5,0.0
CLG0089,100.0,7.46,7.8,6,1,3,3,5,0,88.0,0.0
CLG0082,94.0,5.43,5.68,8,1,7,5,5,0,66.2,0.0
CLG0041,77.0,6.31,6.09,5,0,1,8,5,0,68.6,0.0
CLG0043,103.0,5.63,5.77,1,0,0,5,0,0,68.0,0.0
CLG0077,128.0,6.12,5.94,10,0,0,10,1,0,72.2,0.0
CLG0008,86.0,5.53,5.48,3,0,6,9,3,0,63.400000000000006,0.0
CLG0014,88.0,9.77,9.65,2,1,6,4,4,0,105.3,0.0
CLG0081,86.0,6.39,6.8,6,0,3,7,1,0,76.6,0.0
CLG0077,110.0,7.22,6.95,5,0,4,8,1,0,80.5,0.0
CLG0011,106.0,9.49,9.57,7,1,4,7,3,0,106.3,0.0
CLG0010,97.0,8.39,8.25,2,0,6,4,4,0,92.2,0.0
CLG0081,86.0,8.09,8.25,6,0,2,8,0,0,91.1,0.0
CLG0029,101.0,8.53,8.59,5,0,4,10,1,0,96.0,0.0
CLG0055,76.0,9.14,9.56,6,0,6,10,0,0,103.2,0.0
CLG0002,102.0,9.39,8.99,5,1,10,10,2,1,100.10000000000001,510600.0
CLG0001,113.0,8.21,7.93,7,0,6,4,5,0,90.6,0.0
CLG0047,81.0,9.45,9.72,5,1,8,10,1,0,105.3,0.0
CLG0091,77.0,7.68,7.55,7,1,3,8,4,0,83.2,0.0
CLG0083,123.0,6.39,6.06,1,0,0,8,2,1,72.89999999999999,303900.0
CLG0018,90.0,9.4,9.4,9,1,4,4,2,0,103.0,0.0
CLG0035,117.0,7.71,7.86,6,1,10,5,1,0,90.30000000000001,0.0
CLG0073,97.0,9.53,9.07,9,0,3,5,1,0,100.4,0.0
CLG0062,97.0,5.2,4.99,1,0,2,5,5,0,59.60000000000001,0.0
CLG0025,106.0,6.99,7.3,2,1,6,3,2,0,83.6,0.0
CLG0086,86.0,9.74,9.76,7,1,8,2,1,0,106.19999999999999,0.0
CLG0077,101.0,6.25,5.79,4,0,3,1,5,0,68.0,0.0
CLG0029,94.0,9.71,9.49,10,0,5,3,4,0,104.30000000000001,0.0
CLG0086,80.0,9.77,9.91,1,1,0,9,4,1,107.1,536400.0
CLG0080,105.0,9.41,9.11,5,1,0,7,2,0,101.6,0.0
CLG0019,96.0,7.82,8.15,4,1,2,2,1,0,91.1,0.0
CLG0072,97.0,8.23,8.41,6,1,4,8,5,1,93.8,484900.0
CLG0076,81.0,9.35,9.32,7,1,5,8,5,1,101.3,513300.0
CLG0066,123.0,8.88,9.3,3,0,8,7,2,1,105.3,433500.0
CLG0069,113.0,8.15,8.04,6,0,8,6,4,1,91.69999999999999,378099.99999999994
CLG0078,114.0,9.91,9.65,2,0,9,2,1,0,107.9,0.0
CLG0080,95.0,8.43,8.59,10,1,10,4,5,0,95.4,0.0
CLG0098,74.0,9.88,9.95,4,1,0,1,4,0,106.9,0.0
CLG0010,129.0,5.29,5.13,10,1,1,7,5,0,64.2,0.0
CLG0072,99.0,5.69,5.53,9,1,10,2,1,0,65.2,0.0
CLG0025,88.0,7.26,7.16,7,0,7,6,3,0,80.39999999999999,0.0
CLG0027,106.0,6.92,6.71,2,0,4,9,4,0,77.69999999999999,0.0
CLG0061,117.0,8.91,9.12,6,0,2,5,0,0,102.89999999999999,0.0
CLG0010,99.0,5.8,5.95,4,1,8,5,5,0,69.4,0.0
CLG0036,119.0,9.88,9.82,8,0,1,4,5,1,110.10000000000001,452300.0
CLG0039,116.0,6.58,6.48,8,0,6,1,1,0,76.4,0.0
CLG0007,83.0,7.14,7.01,1,0,9,4,3,0,78.39999999999999,0.0
CLG0015,89.0,6.37,6.15,8,0,7,9,3,0,70.4,0.0
CLG0013,114.0,7.9,7.49,10,1,1,9,3,1,86.30000000000001,456600.0
CLG0033,59.0,5.29,5.06,7,1,0,7,4,0,56.49999999999999,0.0
CLG0099,97.0,5.75,5.57,1,0,2,4,5,0,65.4,0.0
CLG0066,78.0,8.73,8.78,3,0,7,9,0,0,95.6,0.0
CLG0011,92.0,5.93,6.2,5,0,3,5,3,0,71.2,0.0
CLG0021,95.0,6.18,6.08,3,0,4,10,5,0,70.3,0.0
CLG0078,94.0,8.96,9.4,3,0,8,2,2,0,103.4,0.0
CLG0089,91.0,5.47,5.8,1,1,3,9,1,0,67.1,0.0
CLG0023,83.0,7.19,7.67,8,1,8,6,1,0,85.0,0.0
CLG0044,134.0,5.12,5.5,9,1,5,5,5,0,68.4,0.0
CLG0065,128.0,6.73,6.85,5,1,6,10,0,0,81.3,0.0
CLG0070,82.0,8.49,8.59,1,1,7,8,5,1,94.10000000000001,484600.0
CLG0036,123.0,5.45,5.08,1,1,9,2,0,0,63.099999999999994,0.0
CLG0062,94.0,9.44,9.66,9,1,9,5,4,0,106.0,0.0
CLG0082,101.0,9.55,9.65,1,1,0,10,2,1,106.6,536500.0
CLG0042,99.0,5.52,5.53,9,1,8,8,1,0,65.2,0.0
CLG0069,90.0,9.95,10.14,3,0,1,4,3,0,110.4,0.0
CLG0052,114.0,6.49,6.43,3,0,2,10,3,1,75.7,314200.0
CLG0001,101.0,5.42,5.44,4,0,0,10,1,0,64.5,0.0
CLG0030,92.0,5.03,4.93,5,0,9,9,2,0,58.5,0.0
CLG0001,80.0,7.04,7.26,6,0,10,7,2,0,80.6,0.0
CLG0048,86.0,8.15,8.53,6,0,2,7,5,0,93.89999999999999,0.0
CLG0014,75.0,6.66,7.0,10,0,1,9,3,0,77.5,0.0
CLG0092,100.0,9.18,9.47,9,0,6,3,1,0,104.7,0.0
CLG0031,82.0,8.58,8.09,1,0,6,3,3,0,89.10000000000001,0.0
CLG0062,96.0,6.75,7.16,9,0,5,10,4,0,81.19999999999999,0.0
CLG0087,120.0,8.67,8.44,4,1,9,7,1,0,96.39999999999999,0.0
CLG0031,117.0,9.7,10.09,7,0,10,2,2,1,112.60000000000001,462100.0
CLG0007,99.0,5.47,5.17,6,0,3,10,3,0,61.6,0.0
CLG0020,98.0,6.53,6.47,9,0,2,3,0,0,74.5,0.0
CLG0084,128.0,7.32,7.57,2,0,6,6,0,0,88.5,0.0
CLG0031,107.0,7.49,7.63,2,0,10,9,4,0,87.0,0.0
CLG0009,95.0,7.71,7.63,7,0,2,4,0,0,85.8,0.0
CLG0011,78.0,6.5,6.68,9,0,8,5,4,0,74.6,0.0
CLG0006,105.0,8.34,8.39,5,0,9,6,4,0,94.4,0.0
CLG0043,112.0,8.23,8.01,7,0,7,3,2,1,91.3,376400.0
CLG0059,90.0,7.89,8.04,8,1,6,2,2,0,89.39999999999999,0.0
CLG0018,104.0,5.57,5.27,8,1,1,4,1,0,63.099999999999994,0.0
CLG0029,94.0,7.38,7.57,4,0,9,6,3,0,85.10000000000001,0.0
CLG0001,97.0,6.78,6.28,10,0,2,4,5,0,72.5,0.0
CLG0044,62.0,7.46,7.51,7,1,7,8,0,0,81.3,0.0
CLG0033,96.0,9.61,9.51,1,1,10,9,3,1,104.69999999999999,528400.0
CLG0067,114.0,7.4,7.2,4,0,2,8,3,1,83.4,345000.0
CLG0038,90.0,5.07,5.09,5,0,7,7,4,0,59.9,0.0
CLG0041,100.0,7.19,7.34,10,1,3,2,0,0,83.4,0.0
CLG0016,88.0,9.1,9.57,7,1,4,10,2,1,104.5,526800.0
CLG0038,105.0,8.9,9.23,6,0,8,2,3,0,102.80000000000001,0.0
CLG0063,96.0,7.57,7.79,4,0,10,10,4,0,87.5,0.0
CLG0099,85.0,6.25,6.23,3,0,9,5,2,0,70.80000000000001,0.0
CLG0090,119.0,7.33,7.22,6,1,1,4,4,0,84.10000000000001,0.0
CLG0100,113.0,7.82,7.35,10,0,2,4,3,0,84.8,0.0
CLG0085,90.0,10.0,9.86,5,0,0,4,5,0,107.6,0.0
CLG0100,107.0,8.22,8.57,3,0,7,7,3,0,96.4,0.0
CLG0083,108.0,8.47,8.35,4,0,10,3,3,0,94.3,0.0
CLG0009,109.0,7.46,7.42,2,1,8,2,0,0,85.10000000000001,0.0
CLG0027,74.0,6.77,6.54,9,1,9,5,0,0,72.80000000000001,0.0
CLG0031,115.0,9.06,8.83,7,0,8,6,5,1,99.8,410700.0
CLG0015,91.0,7.47,7.03,10,1,2,8,3,0,79.39999999999999,0.0
CLG0096,94.0,9.97,10.08,3,0,4,3,0,0,110.2,0.0
CLG0029,139.0,7.29,7.24,8,0,8,4,4,0,86.30000000000001,0.0
CLG0009,104.0,5.34,5.45,8,1,4,4,4,0,64.9,0.0
CLG0044,94.0,8.41,8.46,1,1,0,4,5,0,94.00000000000001,0.0
CLG0081,66.0,5.23,5.53,5,1,0,7,5,0,61.900000000000006,0.0
CLG0060,120.0,6.25,6.5,5,0,3,4,1,0,77.0,0.0
CLG0078,79.0,6.77,7.04,3,1,6,7,2,0,78.30000000000001,0.0
CLG0039,84.0,8.7,8.7,2,0,6,4,4,0,95.4,0.0
CLG0051,95.0,7.47,7.32,1,1,6,10,2,0,82.7,0.0
CLG0040,121.0,5.14,5.57,4,0,5,8,1,0,67.8,0.0
CLG0063,111.0,8.08,7.63,10,0,0,5,1,0,87.39999999999999,0.0
CLG0006,97.0,7.06,6.71,2,0,10,2,5,0,76.8,0.0
CLG0038,104.0,9.61,9.53,5,0,2,9,2,1,105.7,433200.0
CLG0032,90.0,7.5,7.61,10,1,4,9,3,0,85.10000000000001,0.0
CLG0006,102.0,8.54,8.05,2,1,3,1,2,0,90.7,0.0
CLG0054,101.0,6.09,6.31,1,1,10,5,4,0,73.19999999999999,0.0
CLG0051,114.0,8.8,8.86,10,0,3,3,2,1,100.0,411400.0
CLG0096,114.0,8.6,8.58,10,1,8,10,4,1,97.2,500200.0
CLG0098,107.0,9.52,9.44,10,0,6,5,4,0,105.1,0.0
CLG0034,94.0,5.17,5.19,10,0,8,4,4,0,61.300000000000004,0.0
CLG0076,111.0,7.24,6.9,9,0,6,3,3,0,80.1,0.0
